"","wavelength","nadir","nadir","nadir","nadir","nadir","nadir","nadir","nadir","nadir","45","45","45","45","45","45","45","45","70","70","70","70","70","70","70","70","-70","-70","-70","-70","-70","-70","-70","-70","-70","-45","-45","-45","-45","-45","-45","-45","-45","-45","-45"
"136",454,61.8876317527162,62.4881936776665,61.8728840495004,61.0540529374383,60.3307017871105,59.0469809832746,57.9494863114275,59.1725950756321,60.3907572696071,57.122554289667,57.7269259731863,58.1744157237129,58.9523447178847,58.2059518009544,57.8379919013904,56.859129975509,56.4599961241743,55.7855745383806,54.4531035399015,54.6133344950934,54.8940173793406,54.8269429961066,53.4221941246427,54.656002891248,54.575915951254,51.8796244367167,51.4147313090708,51.5094600580706,50.5108433091382,50.9775641878902,50.5799826959893,50.5407281920974,50.4292429676889,50.5938989799329,49.064519996869,48.843819651597,48.517255156603,48.4813614073001,48.5037926615189,48.0402153057725,48.048474643194,48.1786268429823,48.0396066649258,47.8966836618723
"137",455,62.0104980948174,62.6136372506211,62.0020706999942,61.1720681654741,60.446584713179,59.1615545986069,58.0591494314927,59.2882694757789,60.5116878689158,57.2360419453567,57.8402327982606,58.2863193580685,59.0742207957559,58.319062407765,57.9463913675437,56.9612430309017,56.5687663738591,55.8962781097224,54.5678172199807,54.7254428276446,55.0011140863867,54.9374230418731,53.5353797224805,54.7680354915382,54.6834675715368,51.9788286774798,51.5253832643182,51.603722295045,50.6161300935334,51.07996203745,50.6800472949204,50.6402643726028,50.5279921564622,50.6933692266645,49.1611447055624,48.9408028754872,48.6180577822795,48.583645883537,48.5985975547721,48.1329081909112,48.1434502473405,48.2704311126228,48.1342356415714,47.9893170989425
"138",456,62.1584913994023,62.7633566144976,62.1548424037901,61.3137137017463,60.586061227277,59.3028290134222,58.1961058575109,59.4277062193375,60.6570433385997,57.3748805926934,57.9750478888494,58.4255682160689,59.217207891216,58.4558516807808,58.0792461447747,57.0878809137092,56.703260456433,56.0321106844149,54.7023336007585,54.8566934474402,55.1303749901713,55.0712447506938,53.6707098721681,54.9008357760179,54.8154178775622,52.1026723365764,51.655307006173,51.7225806512347,50.7391060004781,51.2049954756677,50.8048737017392,50.7594261080025,50.6479082016345,50.8164913240581,49.2755437459352,49.058656764048,48.738282795245,48.702099126874,48.712347895001,48.243902259438,48.2577415495804,48.3801462904115,48.2486823030138,48.1048491938918
"139",457,62.3663673779259,62.9726459248322,62.3645546258899,61.5153302876625,60.7856706233745,59.5051689566524,58.3969010961411,59.6254392582258,60.8610430145225,57.5709675885036,58.1647706763185,58.6277838025458,59.4125852139552,58.6489577011561,58.2709865887313,57.2748147658579,56.8976890885346,56.2253301445297,54.8865667590488,55.0375032030086,55.3143610332445,55.2598085923597,53.856771898546,55.0847778677585,55.0046705100683,52.2822642207122,51.8321894536345,51.8986247291103,50.9079621036514,51.3820131385783,50.984440251654,50.928841774909,50.8186396241804,50.9924747961004,49.4361544741037,49.2274390089561,48.9053250342783,48.8627777346054,48.8747985646806,48.4020913590914,48.4191882351009,48.5398163483433,48.4128504048248,48.2728392608673
"140",458,62.6043325219129,63.2118209610037,62.6019409011144,61.7477411999522,61.0166891065666,59.7375846626398,58.6297717425582,59.852312315453,61.0942036633873,57.7950189084079,58.3832196804978,58.8610532963413,59.6329405145119,58.8711839600685,58.4928740764438,57.4934775158759,57.1211371909006,56.4467234998727,55.0947370648849,55.2431306847029,55.5258224318123,55.4750228613371,54.0658277959065,55.2949072724752,55.2216927658403,52.4901124879775,52.0311409249285,52.1041989404134,51.1000042272794,51.583447817353,51.1907993253407,51.1238808045505,51.0147263558872,51.1948620137104,49.6208667572862,49.4219855465455,49.0951637196539,49.0443920933759,49.0618899588658,48.5842933591565,48.6045877597717,48.7253643639498,48.6024278630364,48.4657823625487
"141",459,62.8266477759467,63.4351459412987,62.8222653143313,61.9655849836069,61.2342709884802,59.9529418923715,58.8460800911209,60.0634357630159,61.3113056524818,58.0026369358414,58.5894951918924,59.0767809207736,59.836363034876,59.08055305337,58.7005653980114,57.6994086701409,57.3266017061829,56.6518926552978,55.2873069123444,55.4352087783999,55.7227344017707,55.6740995432087,54.2562255530249,55.4926017077033,55.4215283369413,52.6842492207748,52.2142837787587,52.2967653711539,51.2799680493549,51.7676724233237,51.3816938969773,51.3062620509908,51.1970948937605,51.3834439313953,49.7950837532128,49.6034909230153,49.2710769087316,49.2139566897839,49.2362687188498,48.7544618377649,48.7781286546073,48.8988499109436,48.7797096941965,48.6420770210008
"142",460,62.9896961313108,63.5990124195092,62.9828594476742,62.1255830133879,61.395588011136,60.1064852252515,58.9996267016558,60.2160782353375,61.4692562532872,58.1516261448904,58.7444399334684,59.2288763940237,59.9829493668808,59.2369289039187,58.8518303410585,57.8502232833601,57.4695799398948,56.7986024377546,55.4265965873136,55.5770670239439,55.8650992773383,55.8163239295784,54.3884575177774,55.6408837068964,55.5615258740351,52.8247112272521,52.3455200370917,52.4358454468419,51.4141274900018,51.8952782952715,51.5169954215389,51.4394753562468,51.3285893445051,51.5199284639339,49.9256914235068,49.735002785976,49.3981011329811,49.3399192947951,49.3623690092135,48.8782506599683,48.9056580547994,49.0241956524027,48.9087415471568,48.7624018711862
"143",461,63.0756931607457,63.6857089137765,63.0662234111629,62.2098118410666,61.4823709590083,60.1824176140015,59.0738941816684,60.2937818178212,61.550854451096,58.2265980003322,58.8301080032727,59.3017498941118,60.057232429965,59.3225906952217,58.9301611152022,57.928802947165,57.5360071833444,56.8709478493216,55.4975432867502,55.6526890550877,55.9375963704853,55.88622055239,54.4491202378933,55.7227988506928,55.6270932739938,52.8959396988885,52.4104163234377,52.5060298129079,51.4874821482615,51.9538626374966,51.5824862604776,51.5085695556242,51.3953976972978,51.5893595028156,49.9976265353465,49.8021273785519,49.4626795808007,49.408175662581,49.4263852795227,48.9420120102186,48.9732139930879,49.0880044345523,48.9748802660444,48.8151923369135
"144",462,63.0840904089923,63.6948028716877,63.0716502181,62.2172654574137,61.4927368599976,60.1842635689857,59.0721695451088,60.2976187240993,61.5561746573912,58.2300500826518,58.8427061177259,59.3001620651023,60.0600495093967,59.3347734836853,58.9362124016456,57.9348875498964,57.5321275100554,56.8705918676981,55.5001746253694,55.659839295742,55.9413699252009,55.8851540275155,54.4422274618769,55.7347524639446,55.6223600772386,52.8986588791877,52.4089942806873,52.508635757969,51.4975257394938,51.9490414629378,51.5812370071347,51.5129780400447,51.3992834077217,51.592351131067,50.0078696843466,49.8055224524159,49.4655383545923,49.416263161625,49.42903084047,48.9459083711846,48.9803062392661,49.0920117376654,48.9777019152246,48.8074036804429
"145",463,63.0148265775648,63.6263509059747,62.9989183664191,62.14742796435,61.425285707663,60.1160311554079,58.9982473722138,60.2291376845847,61.4857736125656,58.1649431164213,58.778890754123,59.2293725879946,59.9926841284343,59.2711712297155,58.8711081149077,57.8686896333901,57.4646514401757,56.7996667434281,55.4349469113511,55.5967059257935,55.8780035790801,55.8149481590755,54.3722326916358,55.6735753760955,55.5519207417287,52.8340380896849,52.3416939851908,52.4454239288459,51.4421366128272,51.8868490861086,51.5167581858495,51.4525452858156,51.3424119460986,51.5299457118314,49.9537814524039,49.7462545067357,49.4077910825204,49.3620828752854,49.3714138312166,48.8904844234671,48.9268254877254,49.0383439533863,48.9171891669079,48.7464016586982
"146",464,62.8808317941813,63.4934930174486,62.8612778512912,62.0134318498091,61.2924557761258,59.9915993966826,58.8669346748211,60.101678630317,61.3527833738957,58.0445392911365,58.649718190615,59.1042674299105,59.8676146540986,59.1434658567596,58.7477194147442,57.7428412669246,57.3475277999656,56.6715007589697,55.3138541267405,55.474434177146,55.7595429066928,55.6888609971995,54.2527769480685,55.5497620699411,55.4296623685227,52.7143836031234,52.2205918367992,52.3285566707171,51.3309736176365,51.7800758275246,51.4019374174496,51.3382971340212,51.2358221131043,51.4140365936245,49.8447696463328,49.6354845295867,49.3001042065869,49.2549121026651,49.2644206034286,48.7860838605973,48.8228286112291,48.9377730149024,48.8043961042917,48.6450376266815
"147",465,62.7168307788965,63.331318075745,62.6945786338845,61.8513063187238,61.1299006261718,59.8414069692458,58.7115130689898,59.9483625700096,61.1914325203722,57.8993826731987,58.4904020060579,58.9558817457873,59.7161000747408,58.9868056842805,58.598624798427,57.5908096870173,57.2068484959335,56.5182048113709,55.1682460113333,55.3259062074409,55.6155845695986,55.5393328377959,54.1129143582135,55.3967293579704,55.2850615224464,52.5706851922458,52.0772854890747,52.1876463586317,51.1934587298658,51.6528459747613,51.2653934666776,51.2000174345484,51.1054387284485,51.2747208848056,49.7104526604346,49.5013081601857,49.1691700985103,49.1231130362887,49.1353415703424,48.6594893327512,48.6954274008986,48.8155747328442,48.6689503594094,48.5253656529358
"148",466,62.5596311746597,63.1770126176947,62.5368305683283,61.6992688296685,60.9754925181316,59.6974751659854,58.5670298003218,59.8042010024077,61.0379658388314,57.7616689688524,58.3384645077267,58.8167940785968,59.5711942545023,58.8385817299646,58.4582862058668,57.4480533602196,57.0698659564025,56.3736848639666,55.0313221468642,55.1860815859802,55.4774025977772,55.4006372360637,53.9831720893551,55.2500847541352,55.1490846631805,52.4357182236376,51.9452382540721,52.0539730779666,51.0609026998926,51.530367009753,51.1372485335917,51.0692827519804,50.9786092780401,51.1438354385091,49.5823804275652,49.3734394930077,49.043212738189,48.9968718239457,49.0130348916736,48.5390545715285,48.5733635971266,48.6984110625295,48.5422546500357,48.4103193151238
"149",467,62.4406919604032,63.0620332349355,62.4201424672701,61.5893246913206,60.8611378108999,59.5873380376945,58.4629283125054,59.6985862757463,60.9232187089385,57.6586003722841,58.2256270194691,58.7143386934243,59.461109087206,58.7300490510927,58.3556369822568,57.3442539528144,56.9605064528434,56.2666899226515,54.9310319086815,55.0843632765776,55.3716687452335,55.3013487636637,53.8891811876501,55.1400168428081,55.0479035499954,52.3369890422104,51.8522741250139,51.953976254233,50.9598867046692,51.4342765405849,51.0427110624772,50.9726080355253,50.8788186859649,51.0480541785946,49.4871247137614,49.2770213026716,48.9463896513212,48.9018038309134,48.9217624448829,48.4488973238334,48.4809232931756,48.6088188802162,48.4506835443741,48.3197345720222
"150",468,62.3668582762478,62.9914680751469,62.3494673370839,61.524891726632,60.7912885802387,59.5178799452081,58.4028640998284,59.6350521566624,60.8531331396475,57.5943996008418,58.1569155126898,58.6517163876017,59.3917743647195,58.6642258331045,58.2941686168805,57.2825090663114,56.8873897262774,56.2022373626184,54.8711639222116,55.0245834852993,55.3038757054344,55.2438160297046,53.8340414024948,55.0717770167977,54.98562537002,52.2777566575086,51.8002657015969,51.8918192415162,50.8952270547091,51.3697840917635,50.9843770485709,50.9132153551647,50.8117768816893,50.9902919166331,49.4283484249624,49.2161597591884,48.8841450834447,48.8424902906483,48.8646346291929,48.3936418996718,48.4218882881667,48.550351998214,48.3974727365676,48.2591925532171
"151",469,62.337899478179,62.9628251024028,62.3219516560898,61.501169663055,60.7625045701804,59.4900490461659,58.3830793487787,59.6096987992296,60.8264949982437,57.5666834206889,58.129681798223,58.6251902674503,59.3627144033273,58.6360129575387,58.2700587833344,57.2582741337149,56.8547353221228,56.1785223848635,54.8485612790169,55.0032235468842,55.2734277895471,55.2228484190738,53.8143753712273,55.0434479299856,54.9600143684842,52.25430965434,51.7836252901438,51.8652616519256,50.8654832755597,51.3373765773142,50.9583420460583,50.887630735352,50.7780839852798,50.9666333898184,49.4031288162436,49.1889136023295,48.8565437400797,48.8174657172233,48.8386813906591,48.3723087959832,48.39414597522,48.5211071335881,48.3792061473712,48.2301765271278
"152",470,62.3536326311578,62.9738843145575,62.3350090229259,61.5137580552753,60.7716376519932,59.5047823339605,58.4000838564799,59.6190124797322,60.8421856319602,57.5733739469006,58.1414902346975,58.6314533599961,59.3735727698976,58.6407847753264,58.2797484065633,57.2673963480342,56.8665194305883,56.1938459863681,54.8603445454238,55.0170032472548,55.2798788467759,55.2336498469169,53.827095671508,55.0532663630213,54.9690690997889,52.2632022424716,51.7971831896074,51.8722448610811,50.869421729161,51.3376821020219,50.9610905344923,50.8927145056208,50.7784230382539,50.9734547108661,49.4087743767069,49.1935215626212,48.8636861552713,48.8253875120325,48.8412365886388,48.3839277971811,48.3958200990875,48.5194608020582,48.3926518838848,48.2341630822922
"153",471,62.414590766517,63.0264650839943,62.3900199287407,61.5641895734419,60.8198771098069,59.5628592295316,58.4543610589242,59.6652085581737,60.9005100535365,57.616924860512,58.1930635598313,58.6735758772316,59.4257678067404,58.6809394235495,58.3235873490604,57.311535768033,56.9231193915302,56.2480851943915,54.9077534219253,55.0661840133276,55.3250057094832,55.2772779925292,53.8734180425408,55.1017614675455,55.0142670834835,52.3049322767364,51.8419708889995,51.9134109722897,50.9088806969395,51.373426318836,50.994876372754,50.9302875845749,50.8147120415608,51.0114568759822,49.446027329608,49.2308963719818,48.9062106264202,48.8667412489488,48.8741436938776,48.4276736139373,48.428543034055,48.5479411210186,48.4373149941068,48.2725352442722
"154",472,62.5218543646675,63.1254754084124,62.491398068102,61.6585335233856,60.9117287419972,59.664938669258,58.5494327539879,59.7548830215291,61.0028618524932,57.70325481201,58.2875395014707,58.7595042155166,59.5220749019953,58.7642456340591,58.4049143626586,57.3967971416703,57.022160757312,56.3423221155887,54.9951772209096,55.1537353155431,55.4122849687462,55.3592664965247,53.957848548204,55.191215209905,55.0997459588346,52.3830130397033,51.9237614907831,51.9914671451801,50.9880473408789,51.448938728113,51.0663648579112,51.0059639040373,50.8898132826817,51.0846478152897,49.5182554329635,49.3039953829348,48.9851666407048,48.9434103766295,48.9426943594574,48.5028317718299,48.4966299563926,48.6122506453771,48.5147932720502,48.3466044976092
"155",473,62.6764746771236,63.2758423304386,62.6435732713593,61.8029105247376,61.0517311611482,59.8116382533339,58.6888517257736,59.8946782755156,61.1506226958137,57.8383087964516,58.4280697492775,58.8972341572662,59.6652555932982,58.898537757647,58.5271101129375,57.5293388211421,57.1611802478136,56.4776323831721,55.1270278566294,55.2826519268741,55.5451835402635,55.485211822151,54.0849244126228,55.3239113729672,55.22966028643,52.5009946084409,52.0483873274135,52.1091434054086,51.1111130792054,51.5685368742177,51.1822725787866,51.1253929761151,51.0065721354627,51.1970805835796,49.628855544185,49.4157890080461,49.1015811857303,49.0572795286715,49.0522174419164,48.6086787382528,48.60442005569,48.7181231269675,48.6267078733148,48.4576470124028
"156",474,62.8743660849704,63.4754360470889,62.8437391466939,61.9958578302295,61.2383191057307,59.9990126392988,58.8706889519651,60.0835410293009,61.34046603636,58.0207085398799,58.6121774886427,59.0859230137341,59.8523227138418,59.0832534581597,58.6895252799241,57.7082864362597,57.3354364440061,56.6506810775637,55.3009001792836,55.4507668539975,55.7208823641107,55.6546819983342,54.2529609386856,55.4970572449886,55.4021486381323,52.6577067840026,52.2144219038949,52.2656592490033,51.2756836714154,51.7302701293486,51.342108190556,51.2870112300835,51.1629665968636,51.3482005487607,49.7767644473809,49.5646300858197,49.2525578967553,49.2061533848513,49.2020634686133,48.7430767254135,48.7510133189763,48.8654247144017,48.7711448735444,48.6029459392199
"157",475,63.1015081359779,63.7084786430027,63.0750942712527,62.2212462751387,61.4581222720727,60.2142916417587,59.0824134622723,60.3055343263029,61.5599595254851,58.2349123865703,58.8265002397416,59.3076342763146,60.0691709615234,59.3015910010863,58.8837164528106,57.9191641593672,57.5357819503739,56.8496031619841,55.5012046701036,55.6459301210573,55.9244051494374,55.8555859142645,54.4482400811082,55.6980420492221,55.6037145161562,52.842850237932,52.4063999750256,52.4534447216483,51.4666280516062,51.9200650671006,51.531440028054,51.4753048162265,51.3475610376462,51.5285416993766,49.9522930355744,49.7399409533454,49.4276125494383,49.379945894256,49.3800207317431,48.9011527413253,48.9253769871146,49.042673467843,48.9393534171021,48.7720618309814
"158",476,63.3427447318847,63.9576320936399,63.3192374568973,62.4612701835984,61.6964209277972,60.443696311757,59.3102823828168,60.5430198652463,61.7956299347387,58.4637596714214,59.05643118758,59.5424774500526,60.3004241255273,59.5348923340787,59.1003492820041,58.14594138673,57.7525657263422,57.0615585260481,55.7108447114277,55.8548506022526,56.1393859181575,56.0744997084614,54.6556682683484,55.9131327106186,55.8195314234859,53.0450820953574,52.6072515328014,52.664153770215,51.6673592134723,52.1224625097744,51.7342429147833,51.6731652351275,51.5478437614765,51.7276193684697,50.1447661803155,49.9301231063799,49.6153935548459,49.5676690203319,49.5725558499448,49.0777211341219,49.1153200316136,49.2370902529075,49.1218011220157,48.9536724741752
"159",477,63.5780397758027,64.2008027107461,63.5535948178828,62.6938596631484,61.9332483079504,60.6686933818188,59.5354552030516,60.7740902162117,62.0288766135755,58.6860865409567,59.2826342930622,59.7670140610286,60.5261630298322,59.7606081460889,59.3242652584011,58.3682293715953,57.9706949722833,57.2693029423107,55.9095828643572,56.0599451359705,56.3459603860151,56.2931743328788,54.8563886253853,56.1243532903362,56.0306857236387,53.2484098600978,52.79695018737,52.8834898822598,51.8582806336755,52.3185131300368,51.9310045996959,51.8608037723131,51.7471496213683,51.9301775176946,50.3390343571591,50.1195576988706,49.8006769964219,49.7543335986456,49.762480023484,49.2623368297921,49.3047289162153,49.4318844064282,49.304742592971,49.1328714910181
"160",478,63.7609818939604,64.3901935309602,63.7330399918869,62.873897705556,62.120278636111,60.8450535798415,59.7115398516868,60.9537642849915,62.2133863672883,58.8590928237655,59.4602131420495,59.9386296201807,60.7019148101193,59.9351577624378,59.5088276222962,58.5420846005854,58.1456654250164,57.431788937516,56.0602062692817,56.2204330883058,56.5053567237137,56.4672817092493,55.0112044822868,56.2907961407588,56.1961737257418,53.4117108958218,52.9394909808945,53.0649956731702,52.0035300373672,52.4704041397196,52.0833659910335,52.0039457636939,51.9063650191464,52.095171937214,50.4957649542674,50.2708968564411,49.9473099121233,49.9033252833331,49.9128477520415,49.4161287800716,49.456289846968,49.5885838693086,49.4516620607468,49.2753809152752
"161",479,63.8362895325218,64.4693634094985,63.8048620695497,62.9485164051176,62.1996488127311,60.9199058974095,59.7828784853258,61.0293011514665,62.2935260892745,58.9327019116103,59.5356751972169,60.0082606177224,60.7749490342947,60.0078875217536,59.5968132701059,58.6156419365122,58.2230815516365,57.4999638494046,56.1197931203278,56.2877323619906,56.5724443695028,56.5437232089519,55.0740787615618,56.363841528937,56.267562707525,53.4854111338515,52.9934952574412,53.1513978443081,52.0617748698826,52.5339788440109,52.1466296798519,52.0634448245135,51.978826794024,52.1728856845519,50.567492427563,50.3394850887713,50.0121007634823,49.9707570369842,49.9800692262182,49.4906660935423,49.5255592430368,49.6614249855972,49.5183859287712,49.3404079873896
"162",480,63.7514684027715,64.3847121678701,63.7189967026303,62.8675082915953,62.1164436835584,60.842991018542,59.6966897539385,60.9506209617442,62.2164040114065,58.8593371492714,59.4582232382419,59.9293297887703,60.6952006429942,59.9307293876104,59.533769087266,58.5396710936785,58.1512498264238,57.4272016007499,56.0475624151179,56.2156929473126,56.5042947925891,56.4721009058588,55.0013012326525,56.2972449661202,56.1988137661289,53.4224022131301,52.9197083008779,53.088303386771,51.9937555796345,52.4673123258511,52.0783990746894,52.0020570330327,51.9201754982258,52.1160354852331,50.5091077055763,50.2828633260403,49.9539861678451,49.9148685183677,49.9227093354528,49.439854652091,49.4702731714571,49.6069103710998,49.4628699925272,49.2890906479677
"163",481,63.5056653815072,64.1352702520633,63.4744022164491,62.629947316594,61.8703684238269,60.6124424329763,59.453488197478,60.7169370659899,61.9799268682805,58.6377304600951,59.2269978946696,59.7013036245035,60.4619842671571,59.703504604808,59.3165875473574,58.3137526888928,57.928556151759,57.211838678581,55.8423816987333,56.0032262858952,56.2987686985675,56.2520566799105,54.792264602987,56.0887715136491,55.9882369673886,53.2212676338923,52.7182076036905,52.8747068002847,51.7986046707198,52.2698185245159,51.8788924594056,51.8177700629089,51.7287368381365,51.9224407835424,50.3191701251178,50.0992711630327,49.7713359138303,49.7333088176771,49.7392512933766,49.2609243770348,49.2885538863488,49.4235321807784,49.2825346370762,49.1183430887516
"164",482,63.1435009688744,63.7664130185726,63.1132047961319,62.2783031373088,61.5092251923604,60.2690068479888,59.1007190787624,60.3708688950155,61.6267329948843,58.307391678589,58.8851135319812,59.3641933327031,60.1180967754995,59.3682042474908,58.987374470962,57.9804487196855,57.5974848354002,56.891804222251,55.5380318086941,55.6889235486085,55.9896445410882,55.9272959264806,54.4843167025732,55.7749396902022,55.6731947160683,52.9208257452536,52.4237053925425,52.5566139840023,51.5092615116305,51.977313105771,51.5858534674559,51.5395954479913,51.4404237551217,51.6296370918376,50.0346920813397,49.8227861878598,49.4972434288453,49.4584297593138,49.4633291631605,48.9892550074072,49.0140864770562,49.1467572673812,49.0095515522618,48.8565829687803
"165",483,62.7111715430086,63.3251238014152,62.6790348354238,61.8565508423342,61.0824727800949,59.8549131708369,58.6874386442594,59.9565394822334,61.2010159127764,57.9092488539562,58.4772055847498,58.9594191893364,59.7078403893199,58.9682777581097,58.5897996164363,57.583805222296,57.2020431083446,56.5064050504518,55.1695149588268,55.312751443221,55.6119609761065,55.5430382177621,54.116121828651,55.3936203926265,55.292409563359,52.5612844194017,52.0721174516011,52.1816392450669,51.1598476315841,51.6268744462936,51.2383193225502,51.1976400951854,51.09245215919,51.2765344193554,49.6940138276408,49.4887292307379,49.1660093819835,49.1237940826146,49.1297984497654,48.6615444304585,48.6817922808858,48.8133320929346,48.6773049141102,48.5333360493322
"166",484,62.259664970078,62.8636891567388,62.2218865714911,61.4135825886691,60.6423990741019,59.4180813075657,58.2642562105834,59.5225077057793,60.7527895757208,57.4896432005179,58.0519190533332,58.5335552898957,59.2797652114634,58.5509528951221,58.171653141685,57.1711912536747,56.7897173369914,56.1003551689261,54.7780388561868,54.9189557462011,55.2079533086115,55.1463173405602,53.7305950684372,54.9888366091138,54.890216930599,52.1860316736473,51.7037360247822,51.7977745715027,50.7903811535142,51.2596848425719,50.8777732149258,50.8297426270762,50.7260847883314,50.9058188940229,49.3384862489354,49.1364804613072,48.8164532196845,48.7684503646567,48.7779451534044,48.3176452496569,48.3311831123536,48.4635155006563,48.3246451790428,48.1850526478174
"167",485,61.8507506903502,62.4463286940522,61.8060738534738,61.0093546822766,60.2476578564339,59.0192367738168,57.8852757375066,59.1273137665544,60.3451647918814,57.1070963743361,57.666921068651,58.1447726047348,58.8919797219128,58.1719592005072,57.789996727937,56.7974531708899,56.4158224695676,55.7305355735998,54.4187745078787,54.561410786976,54.8360503943847,54.7882493394551,53.3802164306946,54.6184544655711,54.5235820474444,51.8456113336969,51.3687010535755,51.4538617905436,50.4541484296923,50.9261610325127,50.5512021301303,50.4911391980703,50.391690356688,50.5686734829937,49.0162346072317,48.8145541779988,48.4975623221208,48.4437911486709,48.4570245599357,48.0045086579764,48.0121000552659,48.1454697236567,48.0027227626436,47.8637643821813
"168",486,61.5476711907451,62.1388923918752,61.4978669662125,60.705335082932,59.957772657865,58.720854668379,57.6050786449903,58.8308615767276,60.0430417442708,56.8217942002447,57.381111422002,57.852826542391,58.6038983264192,57.8881877835292,57.5031587904123,56.5184589269106,56.1367430445238,55.4554895913338,54.1488006751249,54.2953064086044,54.5568935542483,54.5205080028308,53.1187727440926,54.3422314246881,54.251195707619,51.5915448969311,51.1184979340223,51.1988588398167,50.2062486015639,50.6779814216501,50.3063450169382,50.2394429230961,50.1408816942944,50.3174420451855,48.7763097226617,48.5727126415274,48.2597132767,48.2028954883962,48.217654021898,47.7700557024598,47.7757954433449,47.9084368060186,47.7643685784924,47.6236316859184
"169",487,61.4051377212889,61.9980923348654,61.3545382339084,60.5551627714976,59.8240470286947,58.5771413242328,57.4711419189975,58.6853140347878,59.9024465607379,56.6858792573863,57.2455098141928,57.7098188457842,58.4670337847687,57.7491734386466,57.3619429998659,56.3827919566899,56.0015237623677,55.3259485644646,54.0178770759063,54.1684903962497,54.4231036059875,54.3882871010246,52.9929922382296,54.211841018747,54.1238244219725,51.4686676642617,50.9979685652568,51.0753649988186,50.0942124467253,50.5600314413401,50.1849969850988,50.1241039076303,50.0186079972486,50.197516722159,48.6613583557874,48.4543397393086,48.1466794539646,48.0916136431856,48.1037883327126,47.6559745555224,47.6665494559553,47.7951561121379,47.6551991219172,47.5115295490552
"170",488,61.4231847568582,62.0220757624786,61.3756919688643,60.5623007314944,59.845102589305,58.5893084787915,57.4854101631286,58.6932218118665,59.922531468556,56.6999448898249,57.260632374113,57.7187988450035,58.4822571356076,57.7573042715589,57.3689268710671,56.3923491526999,56.0121682352094,55.3425767551792,54.0288556132374,54.1817552189828,54.4358978901869,54.3952499095437,53.0043645168045,54.2271467962363,54.1414479000609,51.4789630423797,51.0093766140751,51.0852268490275,50.1170650297576,50.5736602894033,50.190859025774,50.1422554550344,50.0271111709043,50.2097360354563,48.6729835909089,48.4619403060424,48.1599141472739,48.1094664631655,48.1166818835805,47.6640068391819,47.6839576715193,47.8066912729166,47.6745936157967,47.5276404879088
"171",489,61.5802723553102,62.1858813385537,61.5381777811541,60.7104134508656,59.9987736710996,58.7376572085634,57.6318617676821,58.8375595364456,60.0800073340154,56.8442440925175,57.4070674803684,57.8634607196687,58.6304571562392,57.8963652000205,57.5076587935736,56.5306057844493,56.1521185551105,55.4862829067424,54.1660792572489,54.317326211848,54.5762109116143,54.5286725594079,53.1365288809362,54.3675690700463,54.2840063442235,51.6075058943855,51.1381851854645,51.214210731284,50.2546919821361,50.7030385927742,50.3126009144378,50.2703876521882,50.1517816348103,50.33735849435,48.7965934572001,48.5818890786271,48.2841719512999,48.2376940934979,48.2407402979791,47.7801320253582,47.8099839736049,47.9276614663514,47.8036869334671,47.6537230554825
"172",490,61.8538716257773,62.4636485778155,61.8178731259823,60.9819788016904,60.2620248076842,59.0014808438226,57.8933594291771,59.1002013062133,60.350666802832,57.0980892834741,57.6644206271644,58.1263491171604,58.8915362512077,58.1490961192873,57.760627987519,56.780012935498,56.4037771295711,55.7370387038702,54.4128119128869,54.5565366940962,54.8240406030132,54.7746940210993,53.3721928912299,54.6117013183558,54.5305769762555,51.8384095761325,51.3689048731856,51.4470950662782,50.4862314170757,50.9314271964022,50.537860835629,50.4844742613875,50.3770828838677,50.5628018863142,49.0167197020018,48.7996555162478,48.5033453263939,48.4568137053665,48.4595446631053,47.9894975968586,48.0258743262678,48.1418784221036,48.0228900553996,47.8707977848831
"173",491,62.1991775050786,62.8094663489954,62.1688473533841,61.3323925922904,60.5923334468792,59.3373107901829,58.2272647585901,59.4379743348485,60.6897594039132,57.4195959075092,57.9900698260417,58.4637831599131,59.2230895134926,58.4744541917583,58.0862290893845,57.0997241494594,56.7258882119218,56.053668616413,54.7277193539969,54.8605754186969,55.1382798683906,55.0933497874528,53.6729328188197,54.9196521175239,54.8408687158271,52.1338932891171,51.6643598771107,51.7460876343166,50.7741479172602,51.2214390878421,50.830606443517,50.749403254824,50.6664037184223,50.8495024909339,49.2979861406979,49.0801075197579,48.7817846282835,48.7312030352395,48.7380371870049,48.2583717646132,48.2968178368728,48.4148980679314,48.2964505552045,48.1433961257088
"174",492,62.5486890922835,63.1569951365486,62.522950860803,61.6894583626063,60.9273228294632,59.6784877119718,58.5649578611083,59.7821870885721,61.0316045333143,57.745283102062,58.318746857715,58.8053623773045,59.5599844724333,58.8071657991323,58.418308229134,57.4251565228066,57.0530922004452,56.3734515025832,55.0444058140243,55.1701070646703,55.4563189809974,55.4180801048206,53.9787955486171,55.2326969011863,55.1548572970172,52.4338696119584,51.9652794487455,52.0504003623413,51.063918418739,51.5146504079807,51.1306889278642,51.0187679670827,50.9616612137183,51.1415574833358,49.5847336070514,49.3671233146432,49.0639299503052,49.0087963307075,49.022170056857,48.5337877971517,48.571644257636,48.6936766048456,48.5721480938531,48.4192498027804
